  22.1	  37	  978.0	   0.2	   80	09	35	49
  22.1	  37	  978.0	   0.2	   77	09	35	50
  22.1	  37	  978.0	   0.2	   69	09	35	51
  22.1	  37	  978.0	   0.2	   69	09	35	52
  22.1	  37	  978.0	   0.2	   61	09	35	53
  22.1	  37	  978.0	   0.2	   48	09	35	54
  22.1	  37	  978.0	   0.2	   26	09	35	55
  22.1	  37	  978.0	   0.2	   25	09	35	56
  22.1	  37	  978.0	   0.2	   27	09	35	57
  22.1	  37	  978.0	   0.2	   51	09	35	58
  22.1	  37	  978.0	   0.2	   55	09	35	59
  22.1	  37	  978.0	   0.2	   58	09	36	00
  22.1	  37	  978.0	   0.2	   56	09	36	01
  22.1	  37	  978.0	   0.2	   54	09	36	02
  22.1	  37	  978.0	   0.2	   59	09	36	03
  22.1	  37	  978.0	   0.2	   64	09	36	04
  22.1	  37	  978.0	   0.2	   79	09	36	05
  22.1	  37	  978.0	   0.2	   87	09	36	06
  22.1	  37	  978.0	   0.2	   88	09	36	07
  22.1	  37	  978.0	   0.2	   83	09	36	08
  22.2	  37	  978.0	   0.2	   75	09	36	09
  22.1	  37	  978.0	   0.2	   74	09	36	10
  22.1	  37	  978.0	   0.2	   75	09	36	11
  22.2	  37	  978.0	   0.2	   75	09	36	12
  22.2	  38	  978.0	   0.2	   68	09	36	13
  22.1	  38	  978.0	   0.2	   60	09	36	14
  22.2	  38	  978.0	   0.2	   56	09	36	15
  22.1	  38	  978.0	   0.2	   61	09	36	16
  22.2	  38	  978.0	   0.2	   67	09	36	17
  22.1	  38	  978.0	   0.2	   74	09	36	18
  22.2	  38	  978.0	   0.2	   73	09	36	19
  22.2	  38	  978.0	   0.2	   71	09	36	20
  22.2	  38	  978.0	   0.2	   70	09	36	21
  22.2	  38	  978.0	   0.2	   77	09	36	22
  22.2	  38	  978.0	   0.2	   85	09	36	23
  22.2	  38	  978.0	   0.2	   88	09	36	24
  22.2	  38	  978.0	   0.2	   81	09	36	25
  22.2	  38	  978.0	   0.2	   67	09	36	26
  22.2	  38	  978.0	   0.2	   59	09	36	27
  22.2	  38	  978.0	   0.2	   54	09	36	28
  22.2	  38	  978.0	   0.2	   61	09	36	29
  22.2	  38	  978.0	   0.2	   62	09	36	30
  22.2	  38	  978.0	   0.2	   63	09	36	31
  22.2	  38	  978.0	   0.2	   56	09	36	32
  22.2	  38	  978.0	   0.2	   50	09	36	33
  22.2	  38	  978.0	   0.2	   47	09	36	34
  22.2	  38	  978.0	   0.2	   48	09	36	35
  22.2	  38	  978.0	   0.2	   53	09	36	36
  22.2	  38	  978.0	   0.2	   56	09	36	37
  22.2	  38	  978.0	   0.2	   54	09	36	38
  22.2	  38	  978.0	   0.2	   52	09	36	39
  22.2	  38	  978.0	   0.2	   51	09	36	40
  22.2	  38	  978.0	   0.2	   66	09	36	41
  22.2	  38	  978.0	   0.2	   75	09	36	42
  22.2	  38	  978.0	   0.2	   80	09	36	43
  22.2	  38	  978.0	   0.2	   71	09	36	44
  22.2	  38	  978.0	   0.2	   75	09	36	45
  22.2	  38	  978.0	   0.2	   79	09	36	46
  22.2	  38	  978.0	   0.2	   89	09	36	47
  22.2	  38	  978.0	   0.2	   91	09	36	48
  22.2	  38	  978.0	   0.2	   86	09	36	49
  22.2	  38	  978.0	   0.2	   80	09	36	50
  22.2	  38	  978.0	   0.2	   74	09	36	51
  22.2	  38	  978.0	   0.2	   78	09	36	52
  22.2	  38	  978.0	   0.2	   78	09	36	53
  22.2	  38	  978.0	   0.2	   77	09	36	54
  22.2	  38	  978.0	   0.2	   74	09	36	55
  22.2	  38	  978.0	   0.2	   71	09	36	56
  22.2	  38	  978.0	   0.2	   66	09	36	57
  22.2	  38	  978.0	   0.2	   59	09	36	58
  22.2	  38	  978.0	   0.2	   59	09	36	59
  22.2	  38	  978.0	   0.2	   58	09	37	00
  22.2	  38	  978.0	   0.2	   55	09	37	01
  22.2	  38	  978.0	   0.2	   49	09	37	02
  22.2	  38	  978.0	   0.2	   50	09	37	03
  22.2	  38	  978.0	   0.2	   57	09	37	04
  22.2	  38	  978.0	   0.2	   62	09	37	05
  22.2	  38	  978.0	   0.2	   65	09	37	06
  22.2	  38	  978.0	   0.2	   62	09	37	07
  22.2	  38	  978.0	   0.2	   60	09	37	08
  22.2	  38	  978.0	   0.2	   55	09	37	09
  22.2	  38	  978.0	   0.2	   57	09	37	10
  22.2	  38	  978.0	   0.2	   57	09	37	11
  22.2	  38	  978.0	   0.2	   58	09	37	12
  22.2	  38	  978.0	   0.2	   51	09	37	13
  22.2	  38	  978.0	   0.2	   46	09	37	14
  22.2	  38	  978.0	   0.2	   43	09	37	15
  22.2	  38	  978.0	   0.2	   47	09	37	16
  22.2	  38	  978.0	   0.2	   51	09	37	17
  22.2	  38	  978.0	   0.2	   51	09	37	18
  22.2	  38	  978.0	   0.2	   53	09	37	19
  22.2	  38	  978.0	   0.2	   50	09	37	20
  22.2	  37	  978.0	   0.2	   51	09	37	21
  22.2	  37	  978.0	   0.2	   47	09	37	22
  22.2	  37	  978.0	   0.2	   46	09	37	23
  22.2	  37	  978.0	   0.2	   44	09	37	24
  22.2	  37	  978.0	   0.2	   43	09	37	25
  22.2	  37	  978.0	   0.2	   43	09	37	26
  22.2	  37	  978.0	   0.2	   44	09	37	27
  22.2	  37	  978.0	   0.2	   51	09	37	28
  22.2	  37	  978.0	   0.2	   58	09	37	29
  22.2	  37	  978.0	   0.2	   64	09	37	30
  22.2	  37	  978.0	   0.2	   68	09	37	31
  22.2	  37	  978.0	   0.2	   68	09	37	32
  22.2	  37	  978.0	   0.2	   70	09	37	33
  22.2	  37	  978.0	   0.2	   69	09	37	34
  22.2	  37	  978.0	   0.2	   73	09	37	35
  22.2	  37	  978.0	   0.2	   69	09	37	36
  22.2	  37	  978.0	   0.2	   64	09	37	37
  22.2	  37	  978.0	   0.2	   59	09	37	38
  22.2	  37	  978.0	   0.2	   58	09	37	39
  22.2	  37	  978.0	   0.2	   58	09	37	40
  22.2	  37	  978.0	   0.2	   61	09	37	41
  22.2	  37	  978.0	   0.2	   63	09	37	42
  22.2	  37	  978.0	   0.2	   67	09	37	43
  22.2	  37	  978.0	   0.2	   67	09	37	44
  22.2	  37	  978.0	   0.2	   64	09	37	45
  22.2	  37	  978.0	   0.2	   67	09	37	46
  22.2	  37	  978.0	   0.2	   69	09	37	47
  22.2	  37	  978.0	   0.2	   71	09	37	48
  22.2	  37	  978.0	   0.2	   66	09	37	49
  22.2	  37	  978.0	   0.2	   62	09	37	50
  22.2	  37	  978.0	   0.2	   62	09	37	51
  22.2	  37	  978.0	   0.2	   61	09	37	52
  22.2	  37	  978.0	   0.2	   68	09	37	53
  22.2	  37	  978.0	   0.2	   65	09	37	54
  22.2	  37	  978.0	   0.2	   67	09	37	55
  22.2	  37	  978.0	   0.2	   63	09	37	56
  22.2	  37	  978.0	   0.2	   69	09	37	57
  22.2	  37	  978.0	   0.2	   72	09	37	58
  22.2	  37	  978.0	   0.2	   71	09	37	59
  22.2	  37	  978.0	   0.2	   71	09	38	00
  22.2	  37	  978.0	   0.2	   68	09	38	01
  22.2	  37	  978.0	   0.2	   66	09	38	02
  22.2	  37	  978.0	   0.2	   60	09	38	03
  22.2	  37	  978.0	   0.2	   62	09	38	04
  22.2	  37	  978.0	   0.2	   62	09	38	05
  22.2	  37	  978.0	   0.2	   63	09	38	06
  22.2	  37	  978.0	   0.2	   54	09	38	07
  22.2	  37	  978.0	   0.2	   51	09	38	08
  22.2	  37	  978.0	   0.2	   52	09	38	09
  22.2	  37	  978.0	   0.2	   54	09	38	10
  22.2	  37	  978.0	   0.2	   59	09	38	11
  22.2	  37	  978.0	   0.2	   57	09	38	12
  22.2	  37	  978.0	   0.2	   56	09	38	13
  22.2	  37	  978.0	   0.2	   55	09	38	14
  22.2	  37	  978.0	   0.2	   58	09	38	15
  22.2	  37	  978.0	   0.2	   63	09	38	16
  22.2	  37	  978.0	   0.2	   62	09	38	17
  22.2	  37	  978.0	   0.2	   60	09	38	18
  22.2	  37	  978.0	   0.2	   56	09	38	19
  22.2	  37	  978.0	   0.2	   56	09	38	20
  22.2	  37	  978.0	   0.2	   56	09	38	21
  22.2	  37	  978.0	   0.2	   61	09	38	22
  22.2	  37	  978.0	   0.2	   63	09	38	23
  22.2	  37	  978.0	   0.2	   66	09	38	24
  22.2	  37	  978.0	   0.2	   68	09	38	25
  22.2	  37	  978.0	   0.2	   75	09	38	26
  22.2	  37	  978.0	   0.2	   83	09	38	27
  22.2	  37	  978.0	   0.2	   88	09	38	28
  22.2	  37	  978.0	   0.2	   88	09	38	29
  22.2	  37	  978.0	   0.2	   85	09	38	30
  22.2	  37	  978.0	   0.2	   79	09	38	31
  22.2	  37	  978.0	   0.2	   75	09	38	32
  22.2	  37	  978.0	   0.2	   72	09	38	33
  22.2	  37	  978.0	   0.2	   71	09	38	34
  22.2	  37	  978.0	   0.2	   68	09	38	35
  22.2	  37	  978.0	   0.2	   63	09	38	36
  22.2	  37	  978.0	   0.2	   58	09	38	37
  22.2	  37	  978.0	   0.2	   57	09	38	38
  22.2	  37	  978.0	   0.2	   61	09	38	39
  22.2	  37	  978.0	   0.2	   65	09	38	40
  22.2	  37	  978.0	   0.2	   67	09	38	41
  22.2	  37	  978.0	   0.2	   67	09	38	42
  22.2	  37	  978.0	   0.2	   69	09	38	43
  22.2	  37	  978.0	   0.2	   71	09	38	44
  22.2	  37	  978.0	   0.2	   73	09	38	45
  22.2	  37	  978.0	   0.2	   74	09	38	46
  22.2	  37	  978.0	   0.2	   72	09	38	47
  22.2	  37	  978.0	   0.2	   64	09	38	48
  22.2	  37	  978.0	   0.2	   54	09	38	49
  22.2	  37	  978.0	   0.2	   46	09	38	50
  22.2	  37	  978.0	   0.2	   47	09	38	51
  22.2	  37	  978.0	   0.2	   49	09	38	52
  22.2	  37	  978.0	   0.2	   49	09	38	53
  22.2	  37	  978.0	   0.2	   47	09	38	54
  22.2	  37	  978.0	   0.2	   45	09	38	55
  22.2	  37	  978.0	   0.2	   49	09	38	56
  22.2	  37	  978.0	   0.2	   54	09	38	57
  22.2	  37	  978.0	   0.2	   61	09	38	58
  22.2	  37	  978.0	   0.2	   65	09	38	59
  22.2	  37	  978.0	   0.2	   68	09	39	00
  22.2	  37	  978.0	   0.2	   68	09	39	01
  22.2	  37	  978.0	   0.2	   70	09	39	02
  22.2	  37	  978.0	   0.2	   70	09	39	03
  22.2	  37	  978.0	   0.2	   68	09	39	04
  22.2	  37	  978.0	   0.2	   67	09	39	05
  22.2	  37	  978.0	   0.2	   68	09	39	06
  22.2	  37	  978.0	   0.2	   70	09	39	07
  22.2	  37	  978.0	   0.2	   70	09	39	08
  22.2	  37	  978.0	   0.2	   70	09	39	09
  22.2	  37	  978.0	   0.2	   79	09	39	10
  22.2	  37	  978.0	   0.2	   80	09	39	11
  22.2	  37	  978.0	   0.2	   80	09	39	12
  22.2	  37	  978.0	   0.2	   71	09	39	13
  22.2	  37	  978.0	   0.2	   72	09	39	14
  22.2	  37	  978.0	   0.2	   69	09	39	15
  22.2	  37	  978.0	   0.2	   71	09	39	16
  22.2	  37	  978.0	   0.2	   66	09	39	17
  22.2	  37	  978.0	   0.2	   64	09	39	18
  22.2	  37	  978.0	   0.2	   60	09	39	19
  22.2	  37	  978.0	   0.2	   67	09	39	20
  22.2	  37	  978.0	   0.2	   74	09	39	21
  22.2	  37	  978.0	   0.2	   80	09	39	22
  22.2	  37	  978.0	   0.2	   73	09	39	23
  22.2	  37	  978.0	   0.2	   69	09	39	24
  22.2	  37	  978.0	   0.2	   65	09	39	25
  22.2	  37	  978.0	   0.2	   68	09	39	26
  22.3	  37	  978.0	   0.2	   74	09	39	27
  22.2	  37	  978.0	   0.2	   79	09	39	28
  22.2	  37	  978.0	   0.2	   80	09	39	29
  22.3	  37	  978.0	   0.2	   80	09	39	30
  22.3	  37	  978.0	   0.2	   78	09	39	31
  22.3	  37	  978.0	   0.2	   87	09	39	32
  22.3	  37	  978.0	   0.2	   90	09	39	33
  22.3	  37	  978.0	   0.2	   96	09	39	34
  22.3	  37	  978.0	   0.2	   89	09	39	35
  22.3	  37	  978.0	   0.2	   86	09	39	36
  22.3	  37	  978.0	   0.2	   80	09	39	37
  22.3	  37	  978.0	   0.2	   78	09	39	38
  22.3	  37	  978.0	   0.2	   73	09	39	39
  22.3	  37	  978.0	   0.2	   69	09	39	40
  22.3	  37	  978.0	   0.2	   66	09	39	41
  22.3	  37	  978.0	   0.2	   61	09	39	42
  22.3	  37	  978.0	   0.2	   59	09	39	43
  22.3	  37	  978.0	   0.2	   56	09	39	44
  22.3	  37	  978.0	   0.2	   59	09	39	45
  22.3	  37	  978.0	   0.2	   61	09	39	46
  22.3	  37	  978.0	   0.2	   63	09	39	47
  22.3	  37	  978.0	   0.2	   62	09	39	48
  22.3	  37	  978.0	   0.2	   63	09	39	49
  22.3	  37	  978.0	   0.2	   69	09	39	50
  22.3	  37	  978.0	   0.2	   73	09	39	51
  22.3	  37	  978.0	   0.2	   74	09	39	52
  22.3	  37	  978.0	   0.2	   69	09	39	53
  22.3	  37	  978.0	   0.2	   69	09	39	54
  22.3	  37	  978.0	   0.2	   71	09	39	55
  22.3	  37	  978.0	   0.2	   73	09	39	56
  22.3	  37	  978.0	   0.2	   76	09	39	57
  22.3	  37	  978.0	   0.2	   73	09	39	58
  22.3	  37	  978.0	   0.2	   71	09	39	59
  22.3	  37	  978.0	   0.2	   67	09	40	00
  22.3	  37	  978.0	   0.2	   68	09	40	01
  22.3	  37	  978.0	   0.2	   73	09	40	02
  22.3	  37	  978.0	   0.2	   84	09	40	03
  22.3	  37	  978.0	   0.2	   88	09	40	04
  22.3	  37	  978.0	   0.2	   88	09	40	05
  22.3	  37	  978.0	   0.2	   86	09	40	06
  22.3	  36	  978.0	   0.2	   82	09	40	07
  22.3	  37	  978.0	   0.2	   81	09	40	08
  22.3	  36	  978.0	   0.2	   77	09	40	09
  22.3	  37	  978.0	   0.2	   81	09	40	10
  22.3	  36	  978.0	   0.2	   73	09	40	11
  22.3	  37	  978.0	   0.2	   72	09	40	12
  22.3	  36	  978.0	   0.2	   70	09	40	13
  22.3	  36	  978.0	   0.2	   75	09	40	14
  22.3	  36	  978.0	   0.2	   76	09	40	15
  22.3	  36	  978.0	   0.2	   75	09	40	16
  22.3	  36	  978.0	   0.2	   74	09	40	17
  22.3	  36	  978.0	   0.2	   69	09	40	18
  22.3	  36	  978.0	   0.2	   72	09	40	19
  22.3	  36	  978.0	   0.2	   72	09	40	20
  22.3	  36	  978.0	   0.2	   75	09	40	21
  22.3	  36	  978.0	   0.2	   78	09	40	22
  22.3	  36	  978.0	   0.2	   77	09	40	23
  22.3	  36	  978.0	   0.2	   74	09	40	24
  22.3	  36	  978.0	   0.2	   66	09	40	25
  22.3	  36	  978.0	   0.2	   64	09	40	26
  22.3	  36	  978.0	   0.2	   64	09	40	27
  22.3	  36	  978.0	   0.2	   64	09	40	28
  22.3	  36	  978.0	   0.2	   63	09	40	29
  22.3	  36	  978.0	   0.2	   62	09	40	30
  22.3	  36	  978.0	   0.2	   62	09	40	31
  22.3	  36	  978.0	   0.2	   65	09	40	32
  22.3	  36	  978.0	   0.2	   65	09	40	33
  22.3	  36	  978.0	   0.2	   68	09	40	34
  22.3	  36	  978.0	   0.2	   70	09	40	35
  22.3	  36	  978.0	   0.2	   66	09	40	36
  22.3	  36	  978.0	   0.2	   58	09	40	37
  22.3	  36	  978.0	   0.2	   49	09	40	38
  22.3	  36	  978.0	   0.2	   47	09	40	39
  22.3	  36	  978.0	   0.2	   47	09	40	40
  22.3	  36	  978.0	   0.2	   47	09	40	41
  22.3	  36	  978.0	   0.2	   50	09	40	42
  22.3	  36	  978.0	   0.2	   56	09	40	43
  22.3	  36	  978.0	   0.2	   69	09	40	44
  22.3	  36	  978.0	   0.2	   77	09	40	45
  22.3	  36	  978.0	   0.2	   85	09	40	46
  22.3	  36	  978.0	   0.2	   84	09	40	47
  22.3	  36	  978.0	   0.2	   86	09	40	48
  22.3	  36	  978.0	   0.2	   83	09	40	49
  22.3	  36	  978.0	   0.2	   85	09	40	50
  22.3	  36	  978.0	   0.2	   87	09	40	51
  22.3	  36	  978.0	   0.2	   88	09	40	52
  22.3	  36	  978.0	   0.2	   81	09	40	53
  22.3	  36	  978.0	   0.2	   73	09	40	54
  22.3	  36	  978.0	   0.2	   70	09	40	55
  22.3	  36	  978.0	   0.2	   76	09	40	56
  22.3	  36	  978.0	   0.2	   84	09	40	57
  22.3	  36	  978.0	   0.2	   86	09	40	58
  22.3	  36	  978.0	   0.2	   79	09	40	59
  22.3	  36	  978.0	   0.2	   74	09	41	00
  22.3	  36	  978.0	   0.2	   70	09	41	01
  22.3	  36	  978.0	   0.2	   69	09	41	02
  22.3	  36	  978.1	   0.2	   67	09	41	03
  22.3	  36	  978.1	   0.2	   68	09	41	04
  22.3	  36	  978.1	   0.2	   67	09	41	05
  22.3	  36	  978.1	   0.2	   65	09	41	06
  22.3	  36	  978.1	   0.2	   59	09	41	07
  22.3	  36	  978.1	   0.2	   61	09	41	08
  22.3	  36	  978.1	   0.2	   58	09	41	09
  22.3	  36	  978.1	   0.2	   57	09	41	10
  22.3	  36	  978.1	   0.2	   57	09	41	11
  22.3	  36	  978.1	   0.2	   60	09	41	12
  22.3	  36	  978.1	   0.2	   72	09	41	13
  22.3	  36	  978.1	   0.2	   80	09	41	14
  22.3	  36	  978.1	   0.2	   93	09	41	15
  22.3	  36	  978.1	   0.2	   92	09	41	16
  22.3	  36	  978.1	   0.2	   88	09	41	17
  22.3	  36	  978.1	   0.2	   83	09	41	18
  22.3	  36	  978.1	   0.2	   80	09	41	19
  22.3	  36	  978.1	   0.2	   81	09	41	20
  22.3	  36	  978.1	   0.2	   78	09	41	21
  22.3	  36	  978.1	   0.2	   79	09	41	22
  22.3	  36	  978.1	   0.2	   74	09	41	23
  22.3	  36	  978.1	   0.2	   69	09	41	24
  22.3	  36	  978.1	   0.2	   68	09	41	25
  22.3	  36	  978.1	   0.2	   71	09	41	26
  22.3	  36	  978.1	   0.2	   73	09	41	27
  22.3	  36	  978.1	   0.2	   71	09	41	28
  22.3	  36	  978.1	   0.2	   72	09	41	29
  22.3	  36	  978.1	   0.2	   74	09	41	30
  22.3	  36	  978.1	   0.2	   78	09	41	31
  22.3	  36	  978.1	   0.2	   81	09	41	32
  22.3	  36	  978.1	   0.2	   81	09	41	33
  22.3	  36	  978.1	   0.2	   75	09	41	34
  22.3	  36	  978.1	   0.2	   67	09	41	35
  22.3	  36	  978.1	   0.2	   58	09	41	36
  22.3	  36	  978.1	   0.2	   54	09	41	37
  22.3	  36	  978.1	   0.2	   55	09	41	38
  22.3	  36	  978.1	   0.2	   53	09	41	39
  22.3	  36	  978.1	   0.2	   56	09	41	40
  22.3	  36	  978.1	   0.2	   57	09	41	41
  22.3	  36	  978.1	   0.2	   64	09	41	42
  22.3	  36	  978.1	   0.2	   68	09	41	43
  22.3	  36	  978.1	   0.2	   73	09	41	44
  22.3	  36	  978.1	   0.2	   72	09	41	45
  22.3	  36	  978.1	   0.2	   65	09	41	46
  22.3	  36	  978.1	   0.2	   61	09	41	47
  22.3	  36	  978.1	   0.2	   60	09	41	48
  22.3	  36	  978.1	   0.2	   73	09	41	49
  22.3	  36	  978.1	   0.2	   79	09	41	50
  22.3	  36	  978.1	   0.2	   82	09	41	51
  22.3	  36	  978.1	   0.2	   75	09	41	52
  22.3	  36	  978.1	   0.2	   73	09	41	53
  22.3	  36	  978.1	   0.2	   73	09	41	54
  22.3	  36	  978.1	   0.2	   80	09	41	55
  22.3	  36	  978.1	   0.2	   85	09	41	56
  22.3	  36	  978.1	   0.2	   82	09	41	57
  22.3	  36	  978.1	   0.2	   76	09	41	58
  22.3	  36	  978.1	   0.2	   69	09	41	59
  22.3	  36	  978.0	   0.2	   75	09	42	00
  22.3	  36	  978.0	   0.2	   87	09	42	01
  22.3	  36	  978.0	   0.2	   98	09	42	02
  22.3	  36	  978.0	   0.2	  103	09	42	03
  22.3	  36	  978.1	   0.2	   97	09	42	04
  22.3	  36	  978.1	   0.2	   91	09	42	05
  22.3	  36	  978.1	   0.2	   87	09	42	06
  22.3	  36	  978.1	   0.2	   94	09	42	07
  22.3	  36	  978.1	   0.2	   96	09	42	08
  22.3	  36	  978.1	   0.2	   93	09	42	09
  22.3	  36	  978.1	   0.2	   76	09	42	10
  22.3	  36	  978.1	   0.2	   69	09	42	11
  22.3	  36	  978.1	   0.2	   69	09	42	12
  22.3	  36	  978.1	   0.2	   78	09	42	13
  22.3	  36	  978.1	   0.2	   85	09	42	14
  22.3	  36	  978.1	   0.2	   77	09	42	15
  22.3	  36	  978.1	   0.2	   76	09	42	16
  22.3	  36	  978.1	   0.2	   70	09	42	17
  22.3	  36	  978.1	   0.2	   73	09	42	18
  22.3	  36	  978.1	   0.2	   70	09	42	19
  22.3	  36	  978.1	   0.2	   68	09	42	20
  22.3	  36	  978.1	   0.2	   65	09	42	21
  22.3	  36	  978.1	   0.2	   61	09	42	22
  22.3	  36	  978.1	   0.2	   60	09	42	23
  22.3	  36	  978.1	   0.2	   62	09	42	24
  22.3	  36	  978.1	   0.2	   65	09	42	25
  22.3	  36	  978.1	   0.2	   71	09	42	26
  22.3	  36	  978.1	   0.2	   74	09	42	27
  22.3	  36	  978.1	   0.2	   75	09	42	28
  22.3	  36	  978.1	   0.2	   69	09	42	29
  22.3	  36	  978.1	   0.2	   71	09	42	30
  22.3	  36	  978.1	   0.2	   77	09	42	31
  22.3	  36	  978.1	   0.2	   87	09	42	32
  22.3	  36	  978.1	   0.2	   85	09	42	33
  22.3	  36	  978.1	   0.2	   81	09	42	34
  22.3	  36	  978.1	   0.2	   76	09	42	35
  22.3	  36	  978.1	   0.2	   74	09	42	36
  22.3	  36	  978.1	   0.2	   79	09	42	37
  22.3	  36	  978.1	   0.2	   84	09	42	38
  22.3	  36	  978.1	   0.2	   86	09	42	39
